Year,HOUR-PST,Avg Global Horizontal [W/m^2],,Grid Elecricity Price（$/kWh）
2016,10,801.4187,825,0.19
2016,11,912.7028,925,0.19
2016,12,967.4578,975,0.19
2016,13,951.4775,975,0.35
2016,14,872.9339,875,0.35
2016,15,756.2013,775,0.35
2016,16,576.7463,575,0.35
2016,17,384.1803,375,0.35
2016,18,192.1212,175,0.19
2016,19,28.9843,25,0.19
2016,20,0.1638,25,0.19
2016,21,0,0,0.06
2016,22,0.0131,25,0.06
2016,23,0,0,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.0572,25,0.06
2016,4,0.0966,25,0.06
2016,5,0.7046,25,0.06
2016,6,68.5281,75,0.06
2016,7,267.0618,275,0.06
2016,8,480.5325,475,0.06
2016,9,681.1675,675,0.06
2016,10,851.8336,875,0.19
2016,11,970.3911,975,0.19
2016,12,1030.3613,1025,0.19
2016,13,1017.2909,1025,0.35
2016,14,932.4695,925,0.35
2016,15,793.3302,775,0.35
2016,16,618.4864,625,0.35
2016,17,416.3927,425,0.35
2016,18,203.4254,225,0.19
2016,19,31.1801,25,0.19
2016,20,0.1066,25,0.19
2016,21,0.0672,25,0.06
2016,22,0,0,0.06
2016,23,0,0,0.06
2016,0,0.0325,25,0.06
2016,1,0.0989,25,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0.0363,25,0.06
2016,5,0.6632,25,0.06
2016,6,67.2438,75,0.06
2016,7,270.7966,275,0.06
2016,8,482.7408,475,0.06
2016,9,676.1043,675,0.06
2016,10,841.6937,825,0.19
2016,11,957.5814,975,0.19
2016,12,1013.7617,1025,0.19
2016,13,1002.8861,1025,0.35
2016,14,928.2653,925,0.35
2016,15,796.3417,775,0.35
2016,16,623.209,625,0.35
2016,17,424.6469,425,0.35
2016,18,214.4083,225,0.19
2016,19,34.687,25,0.19
2016,20,0.1128,25,0.19
2016,21,0.0656,25,0.06
2016,22,0.0487,25,0.06
2016,23,0.0371,25,0.06
2016,0,0.0417,25,0.06
2016,1,0.0688,25,0.06
2016,2,0.0788,25,0.06
2016,3,0.0904,25,0.06
2016,4,0.0409,25,0.06
2016,5,1.0517,25,0.06
2016,6,75.1719,75,0.06
2016,7,271.9648,275,0.06
2016,8,479.6026,475,0.06
2016,9,670.7191,675,0.06
2016,10,831.3012,825,0.19
2016,11,947.708,925,0.19
2016,12,1002.7333,1025,0.19
2016,13,987.1967,975,0.35
2016,14,912.2537,925,0.35
2016,15,778.5246,775,0.35
2016,16,605.0688,625,0.35
2016,17,409.8592,425,0.35
2016,18,205.8772,225,0.19
2016,19,34.1397,25,0.19
2016,20,0.078,25,0.19
2016,21,0.0023,25,0.06
2016,22,0.0162,25,0.06
2016,23,0.0394,25,0.06
2016,0,0.0711,25,0.06
2016,1,0.051,25,0.06
2016,2,0.051,25,0.06
2016,3,0.0973,25,0.06
2016,4,0.0997,25,0.06
2016,5,1.1307,25,0.06
2016,6,77.4302,75,0.06
2016,7,277.1555,275,0.06
2016,8,487.4126,475,0.06
2016,9,682.6264,675,0.06
2016,10,847.9359,825,0.19
2016,11,962.32,975,0.19
2016,12,1014.04,1025,0.19
2016,13,997.4562,975,0.35
2016,14,920.1177,925,0.35
2016,15,790.214,775,0.35
2016,16,615.2005,625,0.35
2016,17,420.2382,425,0.35
2016,18,213.1102,225,0.19
2016,19,36.3923,25,0.19
2016,20,0.0926,25,0.19
2016,21,0.0216,25,0.06
2016,22,0.0487,25,0.06
2016,23,0.0579,25,0.06
2016,0,0.0502,25,0.06
2016,1,0.0371,25,0.06
2016,2,0.0309,25,0.06
2016,3,0.061,25,0.06
2016,4,0.0603,25,0.06
2016,5,1.1357,25,0.06
2016,6,79.4649,75,0.06
2016,7,281.4566,275,0.06
2016,8,488.5076,475,0.06
2016,9,683.2585,675,0.06
2016,10,846.6922,825,0.19
2016,11,960.7612,975,0.19
2016,12,1015.6083,1025,0.19
2016,13,1001.1993,1025,0.35
2016,14,927.5093,925,0.35
2016,15,799.162,775,0.35
2016,16,628.9223,625,0.35
2016,17,427.0585,425,0.35
2016,18,224.68,225,0.19
2016,19,47.5438,25,0.19
2016,20,0.1127,25,0.19
2016,21,0.0139,25,0.06
2016,22,0.0263,25,0.06
2016,23,0.0162,25,0.06
2016,0,0.027,25,0.06
2016,1,0.0425,25,0.06
2016,2,0.0672,25,0.06
2016,3,0.0811,25,0.06
2016,4,0.068,25,0.06
2016,5,1.272,25,0.06
2016,6,78.2493,75,0.06
2016,7,260.8699,275,0.06
2016,8,444.0404,425,0.06
2016,9,644.9692,625,0.06
2016,10,805.1804,825,0.19
2016,11,928.6566,925,0.19
2016,12,993.8507,975,0.19
2016,13,989.2684,975,0.35
2016,14,907.9697,925,0.35
2016,15,768.3117,775,0.35
2016,16,604.4778,625,0.35
2016,17,413.667,425,0.35
2016,18,208.8824,225,0.19
2016,19,25.3061,25,0.19
2016,20,0.1768,25,0.19
2016,21,0.0595,25,0.06
2016,22,0.0317,25,0.06
2016,23,0,0,0.06
2016,0,0,0,0.06
2016,1,0.0263,25,0.06
2016,2,0.1128,25,0.06
2016,3,0.0804,25,0.06
2016,4,0,0,0.06
2016,5,1.0037,25,0.06
2016,6,66.6578,75,0.06
2016,7,239.1007,225,0.06
2016,8,435.2067,425,0.06
2016,9,637.7147,625,0.06
2016,10,807.9244,825,0.19
2016,11,931.5032,925,0.19
2016,12,985.0364,975,0.19
2016,13,941.7219,925,0.35
2016,14,920.7596,925,0.35
2016,15,701.8484,725,0.35
2016,16,524.542,525,0.35
2016,17,409.0162,425,0.35
2016,18,175.1131,175,0.19
2016,19,43.5229,25,0.19
2016,20,0.1251,25,0.19
2016,21,0.1074,25,0.06
2016,22,0.1074,25,0.06
2016,23,0.0085,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0,0,0.06
2016,5,0.22,25,0.06
2016,6,45.845,25,0.06
2016,7,203.9685,225,0.06
2016,8,280.1222,275,0.06
2016,9,620.7266,625,0.06
2016,10,814.0379,825,0.19
2016,11,923.8011,925,0.19
2016,12,977.8266,975,0.19
2016,13,963.6636,975,0.35
2016,14,887.9737,875,0.35
2016,15,759.8693,775,0.35
2016,16,595.5524,575,0.35
2016,17,402.4741,425,0.35
2016,18,205.4264,225,0.19
2016,19,35.581,25,0.19
2016,20,0.2078,25,0.19
2016,21,0.0765,25,0.06
2016,22,0.0896,25,0.06
2016,23,0.0456,25,0.06
2016,0,0.0046,25,0.06
2016,1,0.0479,25,0.06
2016,2,0.1275,25,0.06
2016,3,0.1337,25,0.06
2016,4,0.0703,25,0.06
2016,5,0.4816,25,0.06
2016,6,24.4252,25,0.06
2016,7,121.1914,125,0.06
2016,8,231.035,225,0.06
2016,9,456.1978,475,0.06
2016,10,616.5716,625,0.19
2016,11,913.4528,925,0.19
2016,12,979.0818,975,0.19
2016,13,960.3734,975,0.35
2016,14,886.7051,875,0.35
2016,15,769.9105,775,0.35
2016,16,599.8559,575,0.35
2016,17,415.4633,425,0.35
2016,18,213.2624,225,0.19
2016,19,40.3431,25,0.19
2016,20,0.1166,25,0.19
2016,21,0,0,0.06
2016,22,0.0912,25,0.06
2016,23,0.0688,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.1863,25,0.06
2016,4,0.0533,25,0.06
2016,5,1.1719,25,0.06
2016,6,89.4421,75,0.06
2016,7,262.0491,275,0.06
2016,8,352.4724,375,0.06
2016,9,673.3608,675,0.06
2016,10,829.7408,825,0.19
2016,11,944.2823,925,0.19
2016,12,982.6761,975,0.19
2016,13,980.625,975,0.35
2016,14,906.1975,925,0.35
2016,15,777.0192,775,0.35
2016,16,613.606,625,0.35
2016,17,421.8783,425,0.35
2016,18,217.5727,225,0.19
2016,19,39.6865,25,0.19
2016,20,0.265,25,0.19
2016,21,0,0,0.06
2016,22,0.1291,25,0.06
2016,23,0.0641,25,0.06
2016,0,0.0255,25,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.0966,25,0.06
2016,4,0.1492,25,0.06
2016,5,0.9145,25,0.06
2016,6,58.6628,75,0.06
2016,7,241.8284,225,0.06
2016,8,435.2799,425,0.06
2016,9,400.7821,425,0.06
2016,10,588.231,575,0.19
2016,11,859.2666,875,0.19
2016,12,970.2125,975,0.19
2016,13,955.9419,975,0.35
2016,14,855.0256,875,0.35
2016,15,748.6171,725,0.35
2016,16,585.8951,575,0.35
2016,17,374.8448,375,0.35
2016,18,165.0168,175,0.19
2016,19,15.3886,25,0.19
2016,20,0.2495,25,0.19
2016,21,0.1035,25,0.06
2016,22,0.0363,25,0.06
2016,23,0,0,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0.1716,25,0.06
2016,3,0.1816,25,0.06
2016,4,0.2017,25,0.06
2016,5,0.8774,25,0.06
2016,6,22.3642,25,0.06
2016,7,118.2277,125,0.06
2016,8,317.5805,325,0.06
2016,9,219.6753,225,0.06
2016,10,377.3048,375,0.19
2016,11,486.6074,475,0.19
2016,12,494.7588,475,0.19
2016,13,797.6548,775,0.35
2016,14,854.4763,875,0.35
2016,15,740.8523,725,0.35
2016,16,560.8235,575,0.35
2016,17,404.6516,425,0.35
2016,18,165.5702,175,0.19
2016,19,25.16,25,0.19
2016,20,0.2804,25,0.19
2016,21,0.102,25,0.06
2016,22,0.0247,25,0.06
2016,23,0,0,0.06
2016,0,0.0757,25,0.06
2016,1,0.0904,25,0.06
2016,2,0.0904,25,0.06
2016,3,0.0703,25,0.06
2016,4,0.0255,25,0.06
2016,5,0.7793,25,0.06
2016,6,35.8487,25,0.06
2016,7,149.7513,125,0.06
2016,8,260.7168,275,0.06
2016,9,431.4508,425,0.06
2016,10,762.2376,775,0.19
2016,11,919.8978,925,0.19
2016,12,963.6777,975,0.19
2016,13,951.5057,975,0.35
2016,14,875.9588,875,0.35
2016,15,732.3938,725,0.35
2016,16,483.6276,475,0.35
2016,17,191.4519,175,0.35
2016,18,117.1368,125,0.19
2016,19,23.2887,25,0.19
2016,20,0.2449,25,0.19
2016,21,0.1066,25,0.06
2016,22,0.085,25,0.06
2016,23,0.024,25,0.06
2016,0,0.0757,25,0.06
2016,1,0.1089,25,0.06
2016,2,0.0757,25,0.06
2016,3,0.0649,25,0.06
2016,4,0.0742,25,0.06
2016,5,0.5076,25,0.06
2016,6,8.3415,25,0.06
2016,7,34.6031,25,0.06
2016,8,62.4692,75,0.06
2016,9,79.5331,75,0.06
2016,10,117.0395,125,0.19
2016,11,133.0381,125,0.19
2016,12,285.8766,275,0.19
2016,13,347.1684,325,0.35
2016,14,476.8476,475,0.35
2016,15,434.2439,425,0.35
2016,16,378.0854,375,0.35
2016,17,215.3829,225,0.35
2016,18,122.0126,125,0.19
2016,19,14.7757,25,0.19
2016,20,0.224,25,0.19
2016,21,0.0556,25,0.06
2016,22,0.0757,25,0.06
2016,23,0.0834,25,0.06
2016,0,0.0324,25,0.06
2016,1,0.0827,25,0.06
2016,2,0.0912,25,0.06
2016,3,0.0796,25,0.06
2016,4,0.068,25,0.06
2016,5,0.4907,25,0.06
2016,6,15.056,25,0.06
2016,7,69.3798,75,0.06
2016,8,194.5987,175,0.06
2016,9,397.7672,375,0.06
2016,10,505.2602,525,0.19
2016,11,818.7142,825,0.19
2016,12,955.7396,975,0.19
2016,13,946.6769,925,0.35
2016,14,875.9778,875,0.35
2016,15,753.3324,775,0.35
2016,16,587.9813,575,0.35
2016,17,335.4931,325,0.35
2016,18,160.6575,175,0.19
2016,19,27.3165,25,0.19
2016,20,0.3561,25,0.19
2016,21,0.0471,25,0.06
2016,22,0.0201,25,0.06
2016,23,0.0943,25,0.06
2016,0,0.0394,25,0.06
2016,1,0.0564,25,0.06
2016,2,0.0224,25,0.06
2016,3,0.0317,25,0.06
2016,4,0.1074,25,0.06
2016,5,0.7811,25,0.06
2016,6,32.2858,25,0.06
2016,7,126.2725,125,0.06
2016,8,467.3517,475,0.06
2016,9,610.4843,625,0.06
2016,10,793.4398,775,0.19
2016,11,912.4073,925,0.19
2016,12,970.2476,975,0.19
2016,13,962.2764,975,0.35
2016,14,890.476,875,0.35
2016,15,764.2679,775,0.35
2016,16,604.4321,625,0.35
2016,17,395.5532,375,0.35
2016,18,185.2261,175,0.19
2016,19,25.2297,25,0.19
2016,20,0.3437,25,0.19
2016,21,0,0,0.06
2016,22,0,0,0.06
2016,23,0,0,0.06
2016,0,0.1074,25,0.06
2016,1,0.0943,25,0.06
2016,2,0.1182,25,0.06
2016,3,0.0533,25,0.06
2016,4,0.0796,25,0.06
2016,5,0.3132,25,0.06
2016,6,17.8798,25,0.06
2016,7,95.6304,75,0.06
2016,8,373.8115,375,0.06
2016,9,640.0685,625,0.06
2016,10,803.9981,825,0.19
2016,11,919.2743,925,0.19
2016,12,894.4246,875,0.19
2016,13,722.7896,725,0.35
2016,14,780.2307,775,0.35
2016,15,743.3489,725,0.35
2016,16,552.8538,575,0.35
2016,17,283.292,275,0.35
2016,18,111.2295,125,0.19
2016,19,11.6288,25,0.19
2016,20,0.0463,25,0.19
2016,21,0,0,0.06
2016,22,0.0525,25,0.06
2016,23,0.1313,25,0.06
2016,0,0.0541,25,0.06
2016,1,0.1221,25,0.06
2016,2,0.1313,25,0.06
2016,3,0.1213,25,0.06
2016,4,0.1058,25,0.06
2016,5,0.8057,25,0.06
2016,6,18.7488,25,0.06
2016,7,102.2757,125,0.06
2016,8,129.6994,125,0.06
2016,9,301.5517,325,0.06
2016,10,700.0351,725,0.19
2016,11,923.4333,925,0.19
2016,12,979.0026,975,0.19
2016,13,973.8455,975,0.35
2016,14,907.5035,925,0.35
2016,15,769.0107,775,0.35
2016,16,578.5916,575,0.35
2016,17,352.2586,375,0.35
2016,18,218.6462,225,0.19
2016,19,30.2232,25,0.19
2016,20,0.2966,25,0.19
2016,21,0.0209,25,0.06
2016,22,0.0742,25,0.06
2016,23,0.0278,25,0.06
2016,0,0.007,25,0.06
2016,1,0.0239,25,0.06
2016,2,0.0912,25,0.06
2016,3,0.0935,25,0.06
2016,4,0.1113,25,0.06
2016,5,0.8014,25,0.06
2016,6,40.0308,25,0.06
2016,7,104.3477,125,0.06
2016,8,242.1628,225,0.06
2016,9,586.2385,575,0.06
2016,10,808.5913,825,0.19
2016,11,914.8241,925,0.19
2016,12,964.7816,975,0.19
2016,13,998.4605,975,0.35
2016,14,925.7578,925,0.35
2016,15,704.078,725,0.35
2016,16,629.1305,625,0.35
2016,17,455.0943,475,0.35
2016,18,231.0868,225,0.19
2016,19,47.7813,25,0.19
2016,20,0.5405,25,0.19
2016,21,0.068,25,0.06
2016,22,0.061,25,0.06
2016,23,0,0,0.06
2016,0,0.0749,25,0.06
2016,1,0.0023,25,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0.211,25,0.06
2016,5,1.7231,25,0.06
2016,6,88.1557,75,0.06
2016,7,271.2663,275,0.06
2016,8,475.6969,475,0.06
2016,9,662.2116,675,0.06
2016,10,822.0174,825,0.19
2016,11,942.1589,925,0.19
2016,12,1002.3768,1025,0.19
2016,13,991.5852,975,0.35
2016,14,920.8916,925,0.35
2016,15,791.5906,775,0.35
2016,16,626.0996,625,0.35
2016,17,436.7214,425,0.35
2016,18,236.6477,225,0.19
2016,19,52.9643,75,0.19
2016,20,0.6355,25,0.19
2016,21,0.153,25,0.06
2016,22,0.0834,25,0.06
2016,23,0,0,0.06
2016,0,0.1437,25,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0.0139,25,0.06
2016,5,2.6191,25,0.06
2016,6,80.7487,75,0.06
2016,7,274.1203,275,0.06
2016,8,477.1085,475,0.06
2016,9,669.2739,675,0.06
2016,10,829.9374,825,0.19
2016,11,942.1676,925,0.19
2016,12,999.1415,975,0.19
2016,13,992.5348,975,0.35
2016,14,924.4253,925,0.35
2016,15,800.5086,825,0.35
2016,16,611.921,625,0.35
2016,17,432.3077,425,0.35
2016,18,248.6311,225,0.19
2016,19,64.5036,75,0.19
2016,20,1.1661,25,0.19
2016,21,0.0518,25,0.06
2016,22,0,0,0.06
2016,23,0,0,0.06
2016,0,0.1035,25,0.06
2016,1,0,0,0.06
2016,2,0.1662,25,0.06
2016,3,0.0216,25,0.06
2016,4,0,0,0.06
2016,5,1.6739,25,0.06
2016,6,41.5576,25,0.06
2016,7,154.7599,175,0.06
2016,8,447.9075,425,0.06
2016,9,674.7435,675,0.06
2016,10,829.0866,825,0.19
2016,11,938.0015,925,0.19
2016,12,858.7759,875,0.19
2016,13,758.5085,775,0.35
2016,14,909.4551,925,0.35
2016,15,799.7841,775,0.35
2016,16,637.6845,625,0.35
2016,17,407.0706,425,0.35
2016,18,195.2757,175,0.19
2016,19,70.7195,75,0.19
2016,20,1.5409,25,0.19
2016,21,0,0,0.06
2016,22,0.0549,25,0.06
2016,23,0.1708,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0.0889,25,0.06
2016,3,0.0812,25,0.06
2016,4,0.0471,25,0.06
2016,5,2.4475,25,0.06
2016,6,100.3342,125,0.06
2016,7,288.3505,275,0.06
2016,8,486.8764,475,0.06
2016,9,672.806,675,0.06
2016,10,833.96,825,0.19
2016,11,950.5725,975,0.19
2016,12,1006.8675,1025,0.19
2016,13,996.1501,975,0.35
2016,14,926.2463,925,0.35
2016,15,802.7679,825,0.35
2016,16,640.1847,625,0.35
2016,17,452.8421,475,0.35
2016,18,250.6131,275,0.19
2016,19,61.8894,75,0.19
2016,20,0.8462,25,0.19
2016,21,0,0,0.06
2016,22,0.1051,25,0.06
2016,23,0.0286,25,0.06
2016,0,0.0294,25,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0,0,0.06
2016,5,1.5324,25,0.06
2016,6,51.6186,75,0.06
2016,7,283.1229,275,0.06
2016,8,492.6199,475,0.06
2016,9,651.5297,675,0.06
2016,10,778.2737,775,0.19
2016,11,954.4104,975,0.19
2016,12,1027.7883,1025,0.19
2016,13,1008.0086,1025,0.35
2016,14,936.5976,925,0.35
2016,15,811.6112,825,0.35
2016,16,645.4243,625,0.35
2016,17,450.9128,475,0.35
2016,18,249.2749,225,0.19
2016,19,61.2397,75,0.19
2016,20,0.9504,25,0.19
2016,21,0.1406,25,0.06
2016,22,0.146,25,0.06
2016,23,0.0749,25,0.06
2016,0,0.1074,25,0.06
2016,1,0.1306,25,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0,0,0.06
2016,5,1.4523,25,0.06
2016,6,59.5682,75,0.06
2016,7,252.2215,275,0.06
2016,8,444.9356,425,0.06
2016,9,675.4947,675,0.06
2016,10,816.5536,825,0.19
2016,11,936.9311,925,0.19
2016,12,993.5135,975,0.19
2016,13,987.7441,975,0.35
2016,14,918.4038,925,0.35
2016,15,791.7225,775,0.35
2016,16,622.4071,625,0.35
2016,17,437.1511,425,0.35
2016,18,173.959,175,0.19
2016,19,44.689,25,0.19
2016,20,0.4425,25,0.19
2016,21,0,0,0.06
2016,22,0.1321,25,0.06
2016,23,0.0077,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0,0,0.06
2016,5,0.6277,25,0.06
2016,6,22.5744,25,0.06
2016,7,56.0491,75,0.06
2016,8,106.6168,125,0.06
2016,9,221.2539,225,0.06
2016,10,553.6399,575,0.19
2016,11,943.6245,925,0.19
2016,12,981.1039,975,0.19
2016,13,971.7807,975,0.35
2016,14,907.3439,925,0.35
2016,15,782.596,775,0.35
2016,16,621.1137,625,0.35
2016,17,343.7171,325,0.35
2016,18,136.6827,125,0.19
2016,19,20.1963,25,0.19
2016,20,0.1344,25,0.19
2016,21,0.0788,25,0.06
2016,22,0.0031,25,0.06
2016,23,0,0,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0.1097,25,0.06
2016,3,0.0773,25,0.06
2016,4,0.0155,25,0.06
2016,5,0.4259,25,0.06
2016,6,11.2899,25,0.06
2016,7,57.5473,75,0.06
2016,8,104.2271,125,0.06
2016,9,203.3984,225,0.06
2016,10,312.7896,325,0.19
2016,11,540.7338,525,0.19
2016,12,981.1984,975,0.19
2016,13,964.6952,975,0.35
2016,14,899.4665,875,0.35
2016,15,757.1897,775,0.35
2016,16,609.2867,625,0.35
2016,17,419.8191,425,0.35
2016,18,226.8863,225,0.19
2016,19,53.1482,75,0.19
2016,20,0.661,25,0.19
2016,21,0.0394,25,0.06
2016,22,0.0881,25,0.06
2016,23,0.1368,25,0.06
2016,0,0.1437,25,0.06
2016,1,0.0541,25,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0,0,0.06
2016,5,0.5752,25,0.06
2016,6,18.7379,25,0.06
2016,7,59.6794,75,0.06
2016,8,167.6282,175,0.06
2016,9,386.0295,375,0.06
2016,10,492.6659,475,0.19
2016,11,914.8426,925,0.19
2016,12,970.6254,975,0.19
2016,13,963.7275,975,0.35
2016,14,895.8305,875,0.35
2016,15,774.0783,775,0.35
2016,16,613.4779,625,0.35
2016,17,427.1234,425,0.35
2016,18,219.864,225,0.19
2016,19,49.0024,25,0.19
2016,20,0.7394,25,0.19
2016,21,0.0919,25,0.06
2016,22,0.0155,25,0.06
2016,23,0.1051,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0.1313,25,0.06
2016,3,0.1283,25,0.06
2016,4,0.1445,25,0.06
2016,5,0.471,25,0.06
2016,6,16.054,25,0.06
2016,7,52.2572,75,0.06
2016,8,98.1925,75,0.06
2016,9,167.5891,175,0.06
2016,10,243.0994,225,0.19
2016,11,401.7072,425,0.19
2016,12,925.2779,925,0.19
2016,13,969.6094,975,0.35
2016,14,853.5007,875,0.35
2016,15,761.7642,775,0.35
2016,16,358.9997,375,0.35
2016,17,134.6833,125,0.35
2016,18,55.2229,75,0.19
2016,19,10.2831,25,0.19
2016,20,0.0563,25,0.19
2016,21,0.034,25,0.06
2016,22,0.0425,25,0.06
2016,23,0.1074,25,0.06
2016,0,0.1228,25,0.06
2016,1,0.0927,25,0.06
2016,2,0.119,25,0.06
2016,3,0.129,25,0.06
2016,4,0.0997,25,0.06
2016,5,0.5345,25,0.06
2016,6,16.3301,25,0.06
2016,7,44.5339,25,0.06
2016,8,101.1798,125,0.06
2016,9,167.4989,175,0.06
2016,10,272.8972,275,0.19
2016,11,468.2167,475,0.19
2016,12,756.7137,775,0.19
2016,13,968.0079,975,0.35
2016,14,891.8359,875,0.35
2016,15,783.6627,775,0.35
2016,16,561.8402,575,0.35
2016,17,344.9334,325,0.35
2016,18,227.5573,225,0.19
2016,19,27.1202,25,0.19
2016,20,0.5248,25,0.19
2016,21,0.0409,25,0.06
2016,22,0.0216,25,0.06
2016,23,0.051,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.0626,25,0.06
2016,4,0.0456,25,0.06
2016,5,0.6867,25,0.06
2016,6,16.5296,25,0.06
2016,7,80.6409,75,0.06
2016,8,160.4041,175,0.06
2016,9,316.5025,325,0.06
2016,10,701.1972,725,0.19
2016,11,907.1274,925,0.19
2016,12,962.7837,975,0.19
2016,13,957.3224,975,0.35
2016,14,893.2959,875,0.35
2016,15,774.5657,775,0.35
2016,16,556.4073,575,0.35
2016,17,378.9334,375,0.35
2016,18,214.3608,225,0.19
2016,19,63.8234,75,0.19
2016,20,0.7171,25,0.19
2016,21,0.0765,25,0.06
2016,22,0.0301,25,0.06
2016,23,0.0834,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.0131,25,0.06
2016,4,0.1259,25,0.06
2016,5,0.8388,25,0.06
2016,6,34.0695,25,0.06
2016,7,144.7858,125,0.06
2016,8,309.3938,325,0.06
2016,9,552.7219,575,0.06
2016,10,820.0643,825,0.19
2016,11,933.5947,925,0.19
2016,12,992.7194,975,0.19
2016,13,988.5122,975,0.35
2016,14,918.0364,925,0.35
2016,15,805.2835,825,0.35
2016,16,633.7791,625,0.35
2016,17,318.4018,325,0.35
2016,18,114.0156,125,0.19
2016,19,21.3803,25,0.19
2016,20,0.3255,25,0.19
2016,21,0,0,0.06
2016,22,0.0433,25,0.06
2016,23,0.1012,25,0.06
2016,0,0.0525,25,0.06
2016,1,0,0,0.06
2016,2,0.0054,25,0.06
2016,3,0.0865,25,0.06
2016,4,0.0518,25,0.06
2016,5,1.1836,25,0.06
2016,6,30.669,25,0.06
2016,7,126.1096,125,0.06
2016,8,370.8703,375,0.06
2016,9,672.2792,675,0.06
2016,10,821.0095,825,0.19
2016,11,943.6839,925,0.19
2016,12,1002.4399,1025,0.19
2016,13,997.5658,975,0.35
2016,14,931.0686,925,0.35
2016,15,808.8697,825,0.35
2016,16,644.183,625,0.35
2016,17,455.3483,475,0.35
2016,18,252.881,275,0.19
2016,19,51.8935,75,0.19
2016,20,0.7989,25,0.19
2016,21,0.0178,25,0.06
2016,22,0,0,0.06
2016,23,0,0,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.0046,25,0.06
2016,4,0.1167,25,0.06
2016,5,1.3367,25,0.06
2016,6,49.2186,25,0.06
2016,7,227.1135,225,0.06
2016,8,399.3456,375,0.06
2016,9,652.1668,675,0.06
2016,10,818.2158,825,0.19
2016,11,930.2601,925,0.19
2016,12,986.0899,975,0.19
2016,13,976.1345,975,0.35
2016,14,901.1848,925,0.35
2016,15,785.6918,775,0.35
2016,16,625.2027,625,0.35
2016,17,426.3182,425,0.35
2016,18,199.7476,175,0.19
2016,19,41.2412,25,0.19
2016,20,0.5742,25,0.19
2016,21,0.0966,25,0.06
2016,22,0,0,0.06
2016,23,0,0,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0.0804,25,0.06
2016,5,1.0573,25,0.06
2016,6,28.9163,25,0.06
2016,7,135.5953,125,0.06
2016,8,413.6799,425,0.06
2016,9,602.8711,625,0.06
2016,10,828.6543,825,0.19
2016,11,915.9883,925,0.19
2016,12,946.0562,925,0.19
2016,13,966.6066,975,0.35
2016,14,913.4034,925,0.35
2016,15,756.2717,775,0.35
2016,16,629.0367,625,0.35
2016,17,438.5951,425,0.35
2016,18,205.5741,225,0.19
2016,19,37.3454,25,0.19
2016,20,1.0204,25,0.19
2016,21,0.0124,25,0.06
2016,22,0.0015,25,0.06
2016,23,0.1337,25,0.06
2016,0,0.1267,25,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0.0788,25,0.06
2016,4,0.0819,25,0.06
2016,5,0.5444,25,0.06
2016,6,35.0725,25,0.06
2016,7,116.3922,125,0.06
2016,8,312.0503,325,0.06
2016,9,594.753,575,0.06
2016,10,797.2832,775,0.19
2016,11,920.8074,925,0.19
2016,12,975.8404,975,0.19
2016,13,968.2025,975,0.35
2016,14,905.2258,925,0.35
2016,15,777.9724,775,0.35
2016,16,629.7252,625,0.35
2016,17,448.7424,425,0.35
2016,18,256.8161,275,0.19
2016,19,70.1155,75,0.19
2016,20,1.1805,25,0.19
2016,21,0.0232,25,0.06
2016,22,0.0811,25,0.06
2016,23,0.0726,25,0.06
2016,0,0,0,0.06
2016,1,0,0,0.06
2016,2,0,0,0.06
2016,3,0,0,0.06
2016,4,0.0889,25,0.06
2016,5,2.1384,25,0.06
2016,6,90.9674,75,0.06
2016,7,213.9598,225,0.06
2016,8,211.1657,225,0.06
2016,9,615.2916,625,0.06
2016,10,702.7438,725,0.19
2016,11,918.8524,925,0.19
2016,12,976.3134,975,0.19
