Year,Hour,Wind Speed  ,
2016,11,1.9,1.5
2016,12,3.3,3.5
2016,13,2.72,2.5
2016,14,2.84,2.5
2016,15,3.01,3.5
2016,16,2.82,2.5
2016,17,2.27,2.5
2016,18,1.68,1.5
2016,19,1.8,1.5
2016,20,2.51,2.5
2016,21,2.73,2.5
2016,22,0.72,0.5
2016,23,0.72,0.5
2016,0,1.65,1.5
2016,1,1.84,1.5
2016,2,2.06,2.5
2016,3,1.92,1.5
2016,4,0.85,0.5
2016,5,5.45,5.5
2016,6,5.88,5.5
2016,7,3.05,3.5
2016,8,0.71,0.5
2016,9,1.22,1.5
2016,10,2.48,2.5
2016,11,1.28,1.5
2016,12,0.5,0.5
2016,13,1.51,1.5
2016,14,1.92,1.5
2016,15,1.61,1.5
2016,16,2.32,2.5
2016,17,2.81,2.5
2016,18,1.63,1.5
2016,19,0.78,0.5
2016,20,1.92,1.5
2016,21,3.31,3.5
2016,22,3.1,3.5
2016,23,2.84,2.5
2016,0,3.22,3.5
2016,1,3.09,3.5
2016,2,3.83,3.5
2016,3,3.32,3.5
2016,4,2.47,2.5
2016,5,1.72,1.5
2016,6,1.12,1.5
2016,7,0.8,0.5
2016,8,0.92,0.5
2016,9,1.28,1.5
2016,10,1.73,1.5
2016,11,2.42,2.5
2016,12,2.89,2.5
2016,13,2.98,2.5
2016,14,3.28,3.5
2016,15,3.81,3.5
2016,16,4.4,4.5
2016,17,5.38,5.5
2016,18,5.76,5.5
2016,19,5.74,5.5
2016,20,5.77,5.5
2016,21,5.02,5.5
2016,22,4.66,4.5
2016,23,4.88,4.5
2016,0,5.39,5.5
2016,1,5.74,5.5
2016,2,5.62,5.5
2016,3,6.04,6.5
2016,4,5.75,5.5
2016,5,3.61,3.5
2016,6,2.69,2.5
2016,7,2.86,2.5
2016,8,2.31,2.5
2016,9,1.73,1.5
2016,10,0.91,0.5
2016,11,0.1,0.5
2016,12,0.64,0.5
2016,13,2.18,2.5
2016,14,2.53,2.5
2016,15,2.25,2.5
2016,16,1.7,1.5
2016,17,1.13,1.5
2016,18,0.5,0.5
2016,19,1.43,1.5
2016,20,3.96,3.5
2016,21,5.46,5.5
2016,22,5.26,5.5
2016,23,6.02,6.5
2016,0,6.51,6.5
2016,1,6.29,6.5
2016,2,4.53,4.5
2016,3,5.34,5.5
2016,4,5.1,5.5
2016,5,5,5.5
2016,6,3.83,3.5
2016,7,0.36,0.5
2016,8,0.36,0.5
2016,9,3.93,3.5
2016,10,5.38,5.5
2016,11,5.82,5.5
2016,12,8.07,8.5
2016,13,0.51,0.5
2016,14,0.58,0.5
2016,15,6.1,6.5
2016,16,5.1,5.5
2016,17,4.04,4.5
2016,18,3.35,3.5
2016,19,2.94,2.5
2016,20,2.51,2.5
2016,21,1.94,1.5
2016,22,1.43,1.5
2016,23,0.5,0.5
2016,0,0.8,0.5
2016,1,2.02,2.5
2016,2,2.75,2.5
2016,3,3.1,3.5
2016,4,3.07,3.5
2016,5,3.77,3.5
2016,6,3.58,3.5
2016,7,3.94,3.5
2016,8,3.9,3.5
2016,9,3.68,3.5
2016,10,3.9,3.5
2016,11,3.83,3.5
2016,12,4.01,4.5
2016,13,3.75,3.5
2016,14,3.69,3.5
2016,15,3.83,3.5
2016,16,4.21,4.5
2016,17,4.53,4.5
2016,18,4.38,4.5
2016,19,4.3,4.5
2016,20,4.88,4.5
2016,21,5.51,5.5
2016,22,4.47,4.5
2016,23,4.03,4.5
2016,0,3.96,3.5
2016,1,3.54,3.5
2016,2,2.97,2.5
2016,3,3.04,3.5
2016,4,3.02,3.5
2016,5,3.68,3.5
2016,6,3.7,3.5
2016,7,4.74,4.5
2016,8,4.08,4.5
2016,9,3.48,3.5
2016,10,2.55,2.5
2016,11,1.79,1.5
2016,12,0.3,0.5
2016,13,2.33,2.5
2016,14,2.2,2.5
2016,15,2.2,2.5
2016,16,2.04,2.5
2016,17,1.71,1.5
2016,18,1.66,1.5
2016,19,1.7,1.5
2016,20,2.02,2.5
2016,21,3.13,3.5
2016,22,4.65,4.5
2016,23,5.06,5.5
2016,0,5.32,5.5
2016,1,5.36,5.5
2016,2,4.81,4.5
2016,3,4.03,4.5
2016,4,3.68,3.5
2016,5,3.75,3.5
2016,6,3.92,3.5
2016,7,2.92,2.5
2016,8,2.2,2.5
2016,9,1.62,1.5
2016,10,1.1,1.5
2016,11,0.61,0.5
2016,12,0.63,0.5
2016,13,0.2,0.5
2016,14,0.45,0.5
2016,15,0.54,0.5
2016,16,1,1.5
2016,17,2,2.5
2016,18,2.83,2.5
2016,19,3.74,3.5
2016,20,4.14,4.5
2016,21,5.01,5.5
2016,22,4.7,4.5
2016,23,4.17,4.5
2016,0,2.72,2.5
2016,1,2.02,2.5
2016,2,1.8,1.5
2016,3,2.5,2.5
2016,4,3.41,3.5
2016,5,2.01,2.5
2016,6,1.2,1.5
2016,7,0.2,0.5
2016,8,0.64,0.5
2016,9,0.5,0.5
2016,10,0.81,0.5
2016,11,2.91,2.5
2016,12,6.24,6.5
2016,13,3.61,3.5
2016,14,5.28,5.5
2016,15,6.65,6.5
2016,16,8.22,8.5
2016,17,9.41,9.5
2016,18,8.43,8.5
2016,19,7.6,7.5
2016,20,7,7.5
2016,21,6.91,6.5
2016,22,2.64,2.5
2016,23,4.54,4.5
2016,0,3.21,3.5
2016,1,1.46,1.5
2016,2,0.95,0.5
2016,3,2.02,2.5
2016,4,3.14,3.5
2016,5,3.14,3.5
2016,6,3.47,3.5
2016,7,3.76,3.5
2016,8,4.38,4.5
2016,9,5.66,5.5
2016,10,7.3,7.5
2016,11,7.31,7.5
2016,12,6.5,6.5
2016,13,3.74,3.5
2016,14,5.92,5.5
2016,15,7.09,7.5
2016,16,5.81,5.5
2016,17,5.01,5.5
2016,18,4.67,4.5
2016,19,4.14,4.5
2016,20,4.56,4.5
2016,21,4.73,4.5
2016,22,4.02,4.5
2016,23,3.32,3.5
2016,0,3.68,3.5
2016,1,3.69,3.5
2016,2,2.1,2.5
2016,3,1.32,1.5
2016,4,0.57,0.5
2016,5,0.81,0.5
2016,6,1.2,1.5
2016,7,0.2,0.5
2016,8,0.85,0.5
2016,9,1.49,1.5
2016,10,1.98,1.5
2016,11,2.34,2.5
2016,12,1.17,1.5
2016,13,3.61,3.5
2016,14,4.26,4.5
2016,15,4.1,4.5
2016,16,3.88,3.5
2016,17,4.08,4.5
2016,18,3.93,3.5
2016,19,3.36,3.5
2016,20,3.67,3.5
2016,21,3,3.5
2016,22,2.12,2.5
2016,23,1.53,1.5
2016,0,1.06,1.5
2016,1,0.67,0.5
2016,2,0.72,0.5
2016,3,1.68,1.5
2016,4,2.06,2.5
2016,5,1.8,1.5
2016,6,1.58,1.5
2016,7,1.02,1.5
2016,8,0.86,0.5
2016,9,1.48,1.5
2016,10,2.82,2.5
2016,11,4.08,4.5
2016,12,4.6,4.5
2016,13,2.22,2.5
2016,14,1.96,1.5
2016,15,1.66,1.5
2016,16,1.63,1.5
2016,17,1.53,1.5
2016,18,1.8,1.5
2016,19,2.1,2.5
2016,20,1.9,1.5
2016,21,2.04,2.5
2016,22,2.46,2.5
2016,23,2.14,2.5
2016,0,1.63,1.5
2016,1,1.35,1.5
2016,2,1.35,1.5
2016,3,1.44,1.5
2016,4,1.75,1.5
2016,5,1.92,1.5
2016,6,2.69,2.5
2016,7,2.87,2.5
2016,8,2.57,2.5
2016,9,3.16,3.5
2016,10,3.51,3.5
2016,11,3.41,3.5
2016,12,2.83,2.5
2016,13,1.53,1.5
2016,14,1.57,1.5
2016,15,1.58,1.5
2016,16,1.64,1.5
2016,17,1.97,1.5
2016,18,2.35,2.5
2016,19,2.8,2.5
2016,20,3.95,3.5
2016,21,4.32,4.5
2016,22,3.32,3.5
2016,23,3.27,3.5
2016,0,3.68,3.5
2016,1,3.91,3.5
2016,2,4.08,4.5
2016,3,4.24,4.5
2016,4,4.64,4.5
2016,5,5.52,5.5
2016,6,6.05,6.5
2016,7,4.43,4.5
2016,8,4.59,4.5
2016,9,4.46,4.5
2016,10,3.76,3.5
2016,11,2.2,2.5
2016,12,0.89,0.5
2016,13,1.1,1.5
2016,14,0.58,0.5
2016,15,0.63,0.5
2016,16,0.42,0.5
2016,17,1.7,1.5
2016,18,2.31,2.5
2016,19,4.71,4.5
2016,20,11.23,11.5
2016,21,6.67,6.5
2016,22,1.92,1.5
2016,23,0.7,0.5
2016,0,1.98,1.5
2016,1,4.02,4.5
2016,2,4.61,4.5
2016,3,3.61,3.5
2016,4,2.26,2.5
2016,5,1.14,1.5
2016,6,1.56,1.5
2016,7,0.42,0.5
2016,8,1.8,1.5
2016,9,2.82,2.5
2016,10,4.18,4.5
2016,11,4.6,4.5
2016,12,3.71,3.5
2016,13,1.3,1.5
2016,14,1,1.5
2016,15,1.9,1.5
2016,16,0.73,0.5
2016,17,1.84,1.5
2016,18,4.92,4.5
2016,19,3.77,3.5
2016,20,4.18,4.5
2016,21,3.32,3.5
2016,22,5.73,5.5
2016,23,4.4,4.5
2016,0,1,1.5
2016,1,1.3,1.5
2016,2,2.87,2.5
2016,3,3.26,3.5
2016,4,1.22,1.5
2016,5,0.42,0.5
2016,6,0.28,0.5
2016,7,1.77,1.5
2016,8,3.14,3.5
2016,9,2.82,2.5
2016,10,0.3,0.5
2016,11,4.4,4.5
2016,12,5.41,5.5
2016,13,4.96,4.5
2016,14,5.38,5.5
2016,15,6,6.5
2016,16,6.05,6.5
2016,17,5.85,5.5
2016,18,5.51,5.5
2016,19,5.46,5.5
2016,20,5.32,5.5
2016,21,5.47,5.5
2016,22,5.39,5.5
2016,23,5.46,5.5
2016,0,5.44,5.5
2016,1,5.04,5.5
2016,2,4.71,4.5
2016,3,4.49,4.5
2016,4,4.49,4.5
2016,5,3.67,3.5
2016,6,3.04,3.5
2016,7,2.82,2.5
2016,8,2.86,2.5
2016,9,2.57,2.5
2016,10,1.28,1.5
2016,11,0.71,0.5
2016,12,0.45,0.5
2016,13,3.49,3.5
2016,14,3.35,3.5
2016,15,3.26,3.5
2016,16,3.31,3.5
2016,17,3.2,3.5
2016,18,3.33,3.5
2016,19,3.49,3.5
2016,20,3.39,3.5
2016,21,2.83,2.5
2016,22,2.83,2.5
2016,23,2.48,2.5
2016,0,2.69,2.5
2016,1,2.62,2.5
2016,2,2.97,2.5
2016,3,3.68,3.5
2016,4,3.7,3.5
2016,5,3.47,3.5
2016,6,4.08,4.5
2016,7,4.39,4.5
2016,8,4.39,4.5
2016,9,4.21,4.5
2016,10,4.59,4.5
2016,11,4.66,4.5
2016,12,4.41,4.5
2016,13,3.66,3.5
2016,14,3.77,3.5
2016,15,3.41,3.5
2016,16,3.19,3.5
2016,17,2.69,2.5
2016,18,2.25,2.5
2016,19,2.2,2.5
2016,20,2.43,2.5
2016,21,1.9,1.5
2016,22,0.73,0.5
2016,23,0.61,0.5
2016,0,1.14,1.5
2016,1,1.4,1.5
2016,2,2.1,2.5
2016,3,1.8,1.5
2016,4,1.36,1.5
2016,5,1.4,1.5
2016,6,1.39,1.5
2016,7,0.51,0.5
2016,8,0.4,0.5
2016,9,0.1,0.5
2016,10,1.53,1.5
2016,11,2.73,2.5
2016,12,3.14,3.5
2016,13,1.53,1.5
2016,14,1.84,1.5
2016,15,2.19,2.5
2016,16,2.62,2.5
2016,17,2.89,2.5
2016,18,3.18,3.5
2016,19,4.12,4.5
2016,20,6,6.5
2016,21,6.5,6.5
2016,22,5.3,5.5
2016,23,3.36,3.5
2016,0,1.91,1.5
2016,1,1.3,1.5
2016,2,1.22,1.5
2016,3,1.61,1.5
2016,4,1.8,1.5
2016,5,1.8,1.5
2016,6,1.66,1.5
2016,7,0.6,0.5
2016,8,0.51,0.5
2016,9,0.3,0.5
2016,10,0.57,0.5
2016,11,0.6,0.5
2016,12,0.5,0.5
2016,13,0.41,0.5
2016,14,0.95,0.5
2016,15,2.4,2.5
2016,16,2.64,2.5
2016,17,2.75,2.5
2016,18,3.13,3.5
2016,19,3.22,3.5
2016,20,3.61,3.5
2016,21,3.94,3.5
2016,22,4.34,4.5
2016,23,4.11,4.5
2016,0,3.54,3.5
2016,1,2.7,2.5
2016,2,2.27,2.5
2016,3,1.98,1.5
2016,4,2.2,2.5
2016,5,2.39,2.5
2016,6,2.5,2.5
2016,7,2.34,2.5
2016,8,1.58,1.5
2016,9,1.84,1.5
2016,10,0.82,0.5
2016,11,1.06,1.5
2016,12,1.06,1.5
2016,13,1.36,1.5
2016,14,1.22,1.5
2016,15,1.22,1.5
2016,16,1.51,1.5
2016,17,1.9,1.5
2016,18,2.62,2.5
2016,19,3.8,3.5
2016,20,5.88,5.5
2016,21,5.81,5.5
2016,22,5.76,5.5
2016,23,5.52,5.5
2016,0,5.82,5.5
2016,1,6.16,6.5
2016,2,6.33,6.5
2016,3,6.6,6.5
2016,4,6.83,6.5
2016,5,6.8,6.5
2016,6,6.17,6.5
2016,7,4.83,4.5
2016,8,5.01,5.5
2016,9,4.2,4.5
2016,10,4.24,4.5
2016,11,3.54,3.5
2016,12,2.9,2.5
2016,13,1.44,1.5
2016,14,1.42,1.5
2016,15,1.58,1.5
2016,16,1.84,1.5
2016,17,2.04,2.5
2016,18,2.4,2.5
2016,19,3.3,3.5
2016,20,5.29,5.5
2016,21,6,6.5
2016,22,5.61,5.5
2016,23,5.37,5.5
2016,0,5.68,5.5
2016,1,5.68,5.5
2016,2,5.68,5.5
2016,3,5.46,5.5
2016,4,5.01,5.5
2016,5,5.05,5.5
2016,6,5.32,5.5
2016,7,3.98,3.5
2016,8,3.13,3.5
2016,9,2.93,2.5
2016,10,3.21,3.5
2016,11,3.61,3.5
2016,12,3.61,3.5
2016,13,3.95,3.5
2016,14,3.75,3.5
2016,15,3.77,3.5
2016,16,4.1,4.5
2016,17,4.56,4.5
2016,18,4.81,4.5
2016,19,5.66,5.5
2016,20,6.64,6.5
2016,21,6.36,6.5
2016,22,5.64,5.5
2016,23,6.04,6.5
2016,0,6.69,6.5
2016,1,7.13,7.5
2016,2,7.98,7.5
2016,3,8.51,8.5
2016,4,8.14,8.5
2016,5,7.7,7.5
2016,6,7.31,7.5
2016,7,5.23,5.5
2016,8,5.29,5.5
2016,9,5.19,5.5
2016,10,3.4,3.5
2016,11,2.06,2.5
2016,12,0.76,0.5
2016,13,5.41,5.5
2016,14,4.36,4.5
2016,15,4.28,4.5
2016,16,2.7,2.5
2016,17,1.49,1.5
2016,18,1.12,1.5
2016,19,1.35,1.5
2016,20,6.01,6.5
2016,21,2.94,2.5
2016,22,2.66,2.5
2016,23,4.2,4.5
2016,0,5.75,5.5
2016,1,6.22,6.5
2016,2,5.59,5.5
2016,3,5.69,5.5
2016,4,5.59,5.5
2016,5,6.33,6.5
2016,6,6.45,6.5
2016,7,5.22,5.5
2016,8,6.68,6.5
2016,9,7.35,7.5
2016,10,7.15,7.5
2016,11,7,7.5
2016,12,5.36,5.5
2016,13,6.91,6.5
2016,14,7.32,7.5
2016,15,3.73,3.5
2016,16,4.25,4.5
2016,17,0.92,0.5
2016,18,7.18,7.5
2016,19,8.05,8.5
2016,20,7.34,7.5
2016,21,7.32,7.5
2016,22,7.34,7.5
2016,23,7.88,7.5
2016,0,7.37,7.5
2016,1,6.77,6.5
2016,2,7.04,7.5
2016,3,6.98,6.5
2016,4,6.55,6.5
2016,5,6.35,6.5
2016,6,6.06,6.5
2016,7,5.32,5.5
2016,8,5.43,5.5
2016,9,5.51,5.5
2016,10,4.92,4.5
2016,11,4.16,4.5
2016,12,3.47,3.5
2016,13,2.32,2.5
2016,14,2.31,2.5
2016,15,2.24,2.5
2016,16,2.26,2.5
2016,17,2.02,2.5
2016,18,1.61,1.5
2016,19,1.03,1.5
2016,20,0.82,0.5
2016,21,2.3,2.5
2016,22,2.97,2.5
2016,23,2.76,2.5
2016,0,2.62,2.5
2016,1,2.69,2.5
2016,2,2.83,2.5
2016,3,2.84,2.5
2016,4,3.12,3.5
2016,5,4.28,4.5
2016,6,5.91,5.5
2016,7,5.55,5.5
2016,8,4.25,4.5
2016,9,3.83,3.5
2016,10,4.12,4.5
2016,11,4.7,4.5
2016,12,4.66,4.5
2016,13,4.58,4.5
2016,14,4.69,4.5
2016,15,4.64,4.5
2016,16,4.53,4.5
2016,17,4.75,4.5
2016,18,5.11,5.5
2016,19,5.62,5.5
2016,20,6.18,6.5
2016,21,5.19,5.5
2016,22,4.2,4.5
2016,23,4.92,4.5
2016,0,4.53,4.5
2016,1,3.32,3.5
2016,2,2.38,2.5
2016,3,2.16,2.5
2016,4,2.42,2.5
2016,5,2.8,2.5
2016,6,2.19,2.5
2016,7,2.09,2.5
2016,8,3.34,3.5
2016,9,2.8,2.5
2016,10,2.5,2.5
2016,11,2.8,2.5
2016,12,2.12,2.5
2016,13,6.62,6.5
2016,14,3.38,3.5
2016,15,4.48,4.5
2016,16,1.56,1.5
2016,17,0.64,0.5
2016,18,1.6,1.5
2016,19,2.28,2.5
2016,20,3.47,3.5
2016,21,6.55,6.5
2016,22,7.23,7.5
2016,23,7.01,7.5
2016,0,5.38,5.5
2016,1,3,3.5
2016,2,2.13,2.5
2016,3,2.38,2.5
2016,4,1.96,1.5
2016,5,1.49,1.5
2016,6,1.64,1.5
2016,7,1.86,1.5
2016,8,2.92,2.5
2016,9,1.92,1.5
2016,10,0.22,0.5
2016,11,2.4,2.5
2016,12,3.61,3.5
2016,13,1.9,1.5
2016,14,1.4,1.5
2016,15,1.58,1.5
2016,16,1.97,1.5
2016,17,1.8,1.5
2016,18,1.84,1.5
2016,19,2.62,2.5
2016,20,3.06,3.5
2016,21,2.2,2.5
2016,22,1.26,1.5
2016,23,0.1,0.5
2016,0,0.51,0.5
2016,1,0.78,0.5
2016,2,0.81,0.5
2016,3,0.58,0.5
2016,4,0.7,0.5
2016,5,0.81,0.5
2016,6,0.45,0.5
2016,7,0.36,0.5
2016,8,0,0.5
2016,9,1,1.5
2016,10,1.6,1.5
2016,11,1.9,1.5
2016,12,2.2,2.5
2016,13,2.16,2.5
2016,14,1.8,1.5
2016,15,1.66,1.5
2016,16,1.63,1.5
2016,17,1.58,1.5
2016,18,2.35,2.5
2016,19,3.38,3.5
2016,20,3.81,3.5
2016,21,3.8,3.5
2016,22,3.04,3.5
2016,23,2.83,2.5
2016,0,2.68,2.5
2016,1,1.71,1.5
2016,2,1.22,1.5
2016,3,2,2.5
2016,4,1.8,1.5
2016,5,0.5,0.5
2016,6,1.12,1.5
2016,7,1.8,1.5
2016,8,1.12,1.5
2016,9,0.82,0.5
2016,10,1.8,1.5
2016,11,1.48,1.5
2016,12,1.27,1.5
2016,13,3.08,3.5
2016,14,2.72,2.5
2016,15,2.28,2.5
2016,16,1.88,1.5
2016,17,1.62,1.5
2016,18,1.49,1.5
2016,19,1.25,1.5
2016,20,0.94,0.5
2016,21,0.22,0.5
2016,22,0.85,0.5
2016,23,1.33,1.5
2016,0,6.14,6.5
2016,1,8.52,8.5
2016,2,5.46,5.5
2016,3,2.53,2.5
2016,4,2,2.5
2016,5,3.62,3.5
2016,6,1.92,1.5
2016,7,1.3,1.5
2016,8,0.81,0.5
2016,9,2.5,2.5
2016,10,5.11,5.5
2016,11,7.5,7.5
2016,12,6.65,6.5
2016,13,6.99,6.5
2016,14,7.42,7.5
2016,15,13.27,13.5
2016,16,15.83,15.5
2016,17,7.42,7.5
2016,18,5.8,5.5
2016,19,6.4,6.5
2016,20,6.61,6.5
2016,21,7.02,7.5
2016,22,6.05,6.5
2016,23,5.05,5.5
2016,0,4.55,4.5
2016,1,3.73,3.5
2016,2,3.91,3.5
2016,3,4,4.5
2016,4,3.81,3.5
2016,5,3.2,3.5
2016,6,3.04,3.5
2016,7,2.21,2.5
2016,8,2.55,2.5
2016,9,2.73,2.5
2016,10,3.1,3.5
2016,11,3.91,3.5
2016,12,4.52,4.5
2016,13,1.1,1.5
2016,14,0.95,0.5
2016,15,0.72,0.5
2016,16,0.41,0.5
2016,17,0.42,0.5
2016,18,0.36,0.5
2016,19,0.36,0.5
2016,20,0.36,0.5
2016,21,0.64,0.5
2016,22,2.5,2.5
2016,23,4.32,4.5
2016,0,3.98,3.5
2016,1,2.73,2.5
2016,2,2.92,2.5
2016,3,2.65,2.5
2016,4,2.06,2.5
2016,5,1.39,1.5
2016,6,0.95,0.5
2016,7,0.41,0.5
2016,8,0.73,0.5
2016,9,0.2,0.5
2016,10,0.94,0.5
2016,11,1.35,1.5
2016,12,1.7,1.5
2016,13,2.24,2.5
2016,14,2.21,2.5
2016,15,1.99,1.5
2016,16,1.87,1.5
2016,17,2.14,2.5
2016,18,2.45,2.5
2016,19,3.23,3.5
2016,20,4.03,4.5
2016,21,4.03,4.5
2016,22,2.97,2.5
2016,23,1,1.5
2016,0,0.9,0.5
2016,1,0.7,0.5
2016,2,0.61,0.5
2016,3,0.8,0.5
2016,4,0.51,0.5
2016,5,0.8,0.5
2016,6,0.1,0.5
2016,7,0.5,0.5
2016,8,0.2,0.5
2016,9,0.5,0.5
2016,10,1.49,1.5
2016,11,2.11,2.5
2016,12,2.28,2.5
2016,13,3.05,3.5
2016,14,3.35,3.5
2016,15,3.66,3.5
2016,16,3.98,3.5
2016,17,4.04,4.5
2016,18,3.75,3.5
2016,19,4.22,4.5
2016,20,7.14,7.5
2016,21,6.41,6.5
2016,22,5.12,5.5
2016,23,4.7,4.5
2016,0,4.32,4.5
2016,1,3.13,3.5
2016,2,2.25,2.5
2016,3,1.82,1.5
2016,4,1.1,1.5
2016,5,0.54,0.5
2016,6,0.1,0.5
2016,7,0.45,0.5
2016,8,1.36,1.5
2016,9,3,3.5
2016,10,2.94,2.5
2016,11,3.22,3.5
2016,12,3.41,3.5
2016,13,4.53,4.5
2016,14,5.61,5.5
2016,15,5.44,5.5
2016,16,5.49,5.5
2016,17,5.2,5.5
2016,18,5.48,5.5
2016,19,5.77,5.5
2016,20,5.46,5.5
2016,21,5.69,5.5
2016,22,5.6,5.5
2016,23,4.9,4.5
2016,0,5.26,5.5
2016,1,5.5,5.5
2016,2,5.58,5.5
2016,3,5.41,5.5
2016,4,4.79,4.5
2016,5,4.46,4.5
2016,6,6.02,6.5
2016,7,5.74,5.5
2016,8,4.24,4.5
2016,9,2.7,2.5
2016,10,1.92,1.5
2016,11,2.05,2.5
2016,12,2.47,2.5
2016,13,4.11,4.5
2016,14,3.86,3.5
2016,15,4.43,4.5
2016,16,4.78,4.5
2016,17,4.67,4.5
2016,18,4.55,4.5
2016,19,5.14,5.5
2016,20,4.91,4.5
2016,21,4.12,4.5
2016,22,3.6,3.5
2016,23,2.41,2.5
2016,0,1.84,1.5
2016,1,2.06,2.5
2016,2,2.16,2.5
2016,3,1.79,1.5
2016,4,1.34,1.5
2016,5,0.78,0.5
2016,6,0.4,0.5
2016,7,0.81,0.5
2016,8,0.1,0.5
2016,9,0.89,0.5
2016,10,1.44,1.5
2016,11,1.75,1.5
2016,12,2.38,2.5
2016,13,4.24,4.5
2016,14,4.81,4.5
2016,15,5.6,5.5
2016,16,5.8,5.5
2016,17,5.91,5.5
2016,18,6.01,6.5
2016,19,6.38,6.5
2016,20,5.42,5.5
2016,21,5.02,5.5
2016,22,4.22,4.5
2016,23,3.86,3.5
2016,0,3.69,3.5
2016,1,3.32,3.5
2016,2,2.52,2.5
2016,3,1,1.5
2016,4,0.4,0.5
2016,5,0.22,0.5
2016,6,0.1,0.5
2016,7,0.41,0.5
2016,8,0.3,0.5
2016,9,0.78,0.5
2016,10,1.43,1.5
2016,11,1.8,1.5
2016,12,2.01,2.5
2016,13,1.58,1.5
2016,14,1.93,1.5
2016,15,2.79,2.5
2016,16,3.48,3.5
2016,17,3.54,3.5
2016,18,3.8,3.5
2016,19,4.68,4.5
2016,20,6.24,6.5
2016,21,6.48,6.5
2016,22,5.53,5.5
2016,23,4.14,4.5
2016,0,2.62,2.5
2016,1,1.3,1.5
2016,2,1.46,1.5
2016,3,1.9,1.5
2016,4,1.97,1.5
2016,5,1.52,1.5
2016,6,0.76,0.5
2016,7,0.1,0.5
2016,8,0.58,0.5
2016,9,0.3,0.5
2016,10,0.71,0.5
2016,11,2.26,2.5
2016,12,4.3,4.5
2016,13,4.1,4.5
2016,14,3.9,3.5
2016,15,4.63,4.5
2016,16,5.64,5.5
2016,17,6.33,6.5
2016,18,6.82,6.5
2016,19,7.43,7.5
2016,20,8.26,8.5
2016,21,8.1,8.5
2016,22,7.94,7.5
2016,23,6.6,6.5
2016,0,4.92,4.5
2016,1,2.24,2.5
2016,2,0.22,0.5
2016,3,0.51,0.5
2016,4,0.7,0.5
2016,5,0.5,0.5
2016,6,0.5,0.5
2016,7,0.85,0.5
2016,8,0.71,0.5
2016,9,1.21,1.5
2016,10,1.49,1.5
2016,11,1.5,1.5
2016,12,1.64,1.5
2016,13,4.11,4.5
2016,14,4.4,4.5
2016,15,4.94,4.5
2016,16,5.46,5.5
2016,17,5.81,5.5
2016,18,6.06,6.5
2016,19,6.77,6.5
2016,20,6.95,6.5
2016,21,6.25,6.5
2016,22,4.49,4.5
2016,23,3.55,3.5
2016,0,3.36,3.5
2016,1,3.85,3.5
2016,2,4.79,4.5
2016,3,5.6,5.5
2016,4,6.74,6.5
2016,5,7.93,7.5
2016,6,5.28,5.5
2016,7,4.18,4.5
2016,8,3.51,3.5
2016,9,2.18,2.5
2016,10,0.14,0.5
2016,11,0.36,0.5
2016,12,0.45,0.5
2016,13,0.32,0.5
2016,14,0.63,0.5
2016,15,1.82,1.5
2016,16,2.52,2.5
2016,17,2.28,2.5
2016,18,1.56,1.5
2016,19,0.67,0.5
2016,20,4.41,4.5
2016,21,6.45,6.5
2016,22,5.73,5.5
2016,23,4.32,4.5
2016,0,3.51,3.5
2016,1,3,3.5
2016,2,3.13,3.5
2016,3,3.36,3.5
2016,4,3.18,3.5
2016,5,3.26,3.5
2016,6,3.18,3.5
2016,7,4.13,4.5
2016,8,5.95,5.5
2016,9,5.65,5.5
2016,10,5.6,5.5
2016,11,5.39,5.5
2016,12,4.34,4.5
2016,13,2.73,2.5
2016,14,2.38,2.5
2016,15,1.55,1.5
2016,16,3.62,3.5
2016,17,3.62,3.5
2016,18,0.8,0.5
2016,19,6.81,6.5
2016,20,6.84,6.5
2016,21,2.77,2.5
2016,22,1.25,1.5
2016,23,1.1,1.5
2016,0,2,2.5
2016,1,3.18,3.5
2016,2,4.5,4.5
2016,3,2.69,2.5
2016,4,2.52,2.5
2016,5,3.36,3.5
2016,6,4.39,4.5
2016,7,5.14,5.5
2016,8,4.43,4.5
2016,9,4.7,4.5
2016,10,4.48,4.5
2016,11,3.19,3.5
2016,12,2.11,2.5
2016,13,6.89,6.5
2016,14,7.02,7.5
2016,15,6.16,6.5
2016,16,5.72,5.5
2016,17,3.35,3.5
2016,18,2.91,2.5
2016,19,3.11,3.5
2016,20,2.77,2.5
2016,21,2.58,2.5
2016,22,3.75,3.5
2016,23,2.47,2.5
2016,0,0.78,0.5
2016,1,2,2.5
2016,2,3.61,3.5
2016,3,1.8,1.5
2016,4,2.28,2.5
2016,5,3.13,3.5
2016,6,4,4.5
2016,7,3.71,3.5
2016,8,2.83,2.5
2016,9,4.57,4.5
2016,10,5.22,5.5
2016,11,4.61,4.5
2016,12,8.92,8.5
2016,13,6.45,6.5
2016,14,6.72,6.5
2016,15,6.93,6.5
2016,16,6.96,6.5
2016,17,8.54,8.5
2016,18,7.09,7.5
2016,19,6.31,6.5
2016,20,4.88,4.5
2016,21,4.1,4.5
2016,22,4.18,4.5
2016,23,4.92,4.5
2016,0,4.74,4.5
2016,1,4.27,4.5
2016,2,3.69,3.5
2016,3,3.97,3.5
2016,4,3.09,3.5
2016,5,2.73,2.5
2016,6,3.83,3.5
2016,7,3.61,3.5
2016,8,3.16,3.5
2016,9,1.52,1.5
